qid,query,docno,score,rank,text
845121,what is the sacraments of service in the catholic church,msmarco_passage_18_774527528,20.272388458251953,67,"In the Catholic Church. According to the teaching of the Catholic Church, to receive the fruits of the sacraments requires that a person be properly disposed. This means the efficacy of grace via the sacraments is not automatic."
845121,what is the sacraments of service in the catholic church,msmarco_passage_29_298160224,20.214771270751953,68,"How to Write Religious Confirmation Letters. What Does the Godmother Do for the Bride? In the Roman Catholic Church, the sacrament of confirmation is said to complete the sacrament of baptism: It's a sort of coming-of-age moment for young adult Catholics."
845121,what is the sacraments of service in the catholic church,msmarco_passage_20_619924261,20.208740234375,69,"Catholicism and Orthodoxy. Main articles: Christian liturgy and Catholic particular churches and liturgical rites. Within the Catholic Church, ""rite"" often refers to what is also called a sacrament and respective liturgies based on liturgical languages and traditional local customs as well as the ceremonies associated with the sacraments."
845121,what is the sacraments of service in the catholic church,msmarco_passage_29_270141803,20.17169952392578,70,"In keeping with the sacramental meaning of the Eucharist this canon reserves the sacraments to Catholics, that is, those who are in communion with the Church. It then addresses the question of Catholics receiving the sacraments from non-Catholics. It sets the following strict conditions:"
845121,what is the sacraments of service in the catholic church,msmarco_passage_06_644755029,20.151226043701172,71,"I guess, I'm not quite sure what you're asking. If you are asking can you recieve the graces of the church without the sacraments. Yes you can in a way. But the Catholic church is a sacramental church. In the sacramental church, the graces of the church are confered as a visible sign."
845121,what is the sacraments of service in the catholic church,msmarco_passage_03_739045538,20.124711990356445,72,Development of Confirmation in the Roman Church. 5. Preserving the Order of the Sacraments. 6. Towards a developed theology of Confirmation. 7. Related Catholic Articles. The Sacrament of Confirmation may be one of the least understood sacraments in the Church. Let’s look at its history and theology to get a better idea of what it really is.
845121,what is the sacraments of service in the catholic church,msmarco_passage_20_679183336,20.090892791748047,73,"Thomas Aquinas, Summa Theologiae, ""On the Sacraments in general (III qq. 60–64)"". Catechism of the Catholic Church on the Seven Sacraments. The Council of Trent on the Sacraments. Seven Catholic Sacraments' Signs and Instruments of God's Grace."
845121,what is the sacraments of service in the catholic church,msmarco_passage_29_28225904,20.008419036865234,74,"Unlike Roman Catholics who practiced seven sacraments, Lutherans endorsed only two: baptism and communion. Rather than conducting services in Latin like the Catholic Church, the Lutheran Church had its ministers give sermons in the language of their congregates."
845121,what is the sacraments of service in the catholic church,msmarco_passage_00_286849929,19.954959869384766,75,"The Roman Catholic Church teaches the doctrine of "" salvation by works"" -- that one is saved through the use of the sacraments of the Roman Catholic Church, (such as through infant baptism, the "" Mass"" , Communion, etc.). Catholics believe that by taking or participating in these sacraments, salvation is "" infused"" into a person through these works."
845121,what is the sacraments of service in the catholic church,msmarco_passage_68_684812623,19.867023468017578,76,"Blessed Sacrament Catholic Church is a parish in the Roman Catholic Diocese of Orange located in Westminster, CA. The church was founded in 1947 by the Columban Fathers. Over its long history, Blessed Sacrament has planted 10 other parishes and is considered the “Mother Church” for them."
845121,what is the sacraments of service in the catholic church,msmarco_passage_14_658272202,19.814340591430664,77,Catechism of the Catholic Church #1212. First Holy Communion is the common name for a person's first reception of the sacrament of the Eucharist. Roman Catholics recognize the importance of this event as the Eucharist is the central focus of the sacramental life of the Catholic Church.
845121,what is the sacraments of service in the catholic church,msmarco_passage_54_677724008,19.774520874023438,78,To receive the sacrament of Communion worthily one must be a baptized Catholic in the state of grace and believe what the Church teaches about this sacrament. One conscious of having committed a mortal sin must make a sacramental confession before approaching the sacrament.
845121,what is the sacraments of service in the catholic church,msmarco_passage_38_796348903,19.4251651763916,79,The Eucharist Of The Catholic Church. 883 Words | 4 Pages. The Eucharist according to Catechism of the Catholic Church The Eucharist is one of the Seven Sacraments of the Catholic faith. For some it is the most important sacrament of the faith. What is the Catechism of the Catholic Church?
845121,what is the sacraments of service in the catholic church,msmarco_passage_39_47038497,19.256542205810547,80,"Catholic Baptism Service Sheet: The complete service sheet for a Catholic Baptism rite for children. Sacrament of Baptism: Information on the baptism ceremony, symbols and rituals, as well as effects of baptism. Reasons for Baptism: Learn about why the Catholic Church baptizes infants."
845121,what is the sacraments of service in the catholic church,msmarco_passage_52_247349256,19.211036682128906,81,"What Is a ""Case of Necessity"" or a ""Grave Cause""? In general, when the Catholic Church refers to a ""case of necessity"" regarding the circumstances in which a sacrament is administered, the Church means that the person who is to receive the sacrament is in danger of dying."
845121,what is the sacraments of service in the catholic church,msmarco_passage_00_506917072,19.211036682128906,82,"As a norm, intercommunion — participating in the Sacraments of the Catholic Church by a non-Catholic, or a Catholic’s participating in sacraments of other Churches or ecclesial communities — is not permitted by the Catholic Church."
845121,what is the sacraments of service in the catholic church,msmarco_passage_38_265248186,19.1998291015625,83,"The Byzantine Catholic Church follows the Holy Traditions of the Byzantine East, with roots in Constantinople, while maintaining union with the Catholic church of Rome. All services are conducted in English. Roman Catholics in good standing with the Church are free to receive the Holy Sacraments."
845121,what is the sacraments of service in the catholic church,msmarco_passage_52_244264788,18.80061149597168,84,"Who Can Receive Catholic Communion? Normally, only Catholics in a state of grace can receive the Sacrament of Holy Communion. (See the next section for more details on what it means to be in a state of grace.) Under certain circumstances, however, other Christians whose understanding of the Eucharist (and the Catholic sacraments generally) is the same as that of the Catholic Church can receive Communion, even though they are not in full communion with the Catholic Church."
845121,what is the sacraments of service in the catholic church,msmarco_passage_64_214855609,18.80061149597168,85,"Who Can Receive Catholic Communion? Normally, only Catholics in a state of grace can receive the Sacrament of Holy Communion. (See the next section for more details on what it means to be in a state of grace.) Under certain circumstances, however, other Christians whose understanding of the Eucharist (and the Catholic sacraments generally) is the same as that of the Catholic Church can receive Communion, even though they are not in full communion with the Catholic Church."
845121,what is the sacraments of service in the catholic church,msmarco_passage_18_167788448,18.789783477783203,86,"Blessed Sacrament Catholic Church, Hollywood. / 34.098706; -118.335116. / 34.098706; -118.335116. Blessed Sacrament Catholic Church (officially: The Church of the Blessed Sacrament) is a parish in the Roman Catholic Archdiocese of Los Angeles located on Sunset Boulevard in the heart of Hollywood, California."
845121,what is the sacraments of service in the catholic church,msmarco_passage_52_235767024,18.61792755126953,87,"In Good Standing With the Church. It's an old joke that some Catholics only see the inside of a church when they are ""carried [at baptism ], married, and buried."". But marriage is a sacrament, and, for the sacrament to be properly received, the Catholic partner (s) in a marriage must be in good standing with the Church."
845121,what is the sacraments of service in the catholic church,msmarco_passage_49_260923818,18.33535385131836,88,"Remember too that if you married in the Catholic Church, the Sacrament has endowed you with extra graces to meet with marital challenges, so embrace what God and the Church offer. Seeking the advice and counsel of a Catholic therapist—someone who understands the sacramental nature of marriage—is vital."
845121,what is the sacraments of service in the catholic church,msmarco_passage_08_34123453,18.0106258392334,89,"is a service and social organization for adult male parishioners of Most Blessed Sacrament Catholic Church in Baton Rouge, LA. Most Blessed Sacrament Catholic Church was organized as a Parish of the Roman Catholic Diocese of Baton Rouge in 1979."
845121,what is the sacraments of service in the catholic church,msmarco_passage_44_459544492,17.877727508544922,90,"ABOUT US. We in the Diocese of Rockville Centre make up the Roman Catholic Church on Long Island. As a sacramental community, we are one with the Catholic Church throughout the world, while here at home we are united under our Diocesan Bishop, Bishop John O. Barres, to live the Gospel of Jesus Christ as one family of faith and to celebrate this life in our liturgy, sacraments, prayer and service."
845121,what is the sacraments of service in the catholic church,msmarco_passage_68_684811894,17.76315689086914,91,"Blessed Sacrament Catholic Church, Westminster, CA - YouTube. Hello! Welcome to our Blessed Sacrament Catholic Church's channel!On this channel - we will providing our parishioners (and anyone else interested in our fai... Hello! Welcome to our Blessed Sacrament Catholic Church's channel! On this channel - we will providing our parishioners (and anyone else interested in our faith!) videos and live-streams of events including but not limited to: the Celebration of Mass, Faith Formation events, Parish-wide events, prayer services & liturgical missions, etc..."
845121,what is the sacraments of service in the catholic church,msmarco_passage_45_199437048,17.414762496948242,92,"Emmanuel Catholic Church. Emmanuel Catholic Church which means, God is with us, is a faithful community of believers dedicated to proclaiming the gospel of Jesus Christ as taught by the Roman Catholic Church through word, sacrament, and service."
845121,what is the sacraments of service in the catholic church,msmarco_passage_04_588468824,16.826194763183594,93,"When giving, please be sure to specify Blessed Sacrament (Norfolk). Rev. Eric Ayers Letter to Parishioners. Blessed Sacrament Catholic Church Streaming Player | Powered by StreamSpot. click to donate to blessed sacrament (weshare) Register with the Parish. Join My Own Church. Blessed Sacrament Catholic Church now has a new system, called My Own Church, for updating your family information and to register with the parish!"
845121,what is the sacraments of service in the catholic church,msmarco_passage_20_679182829,16.445768356323242,94,"Retrieved 4 January 2020. ^ Catechism of the Catholic Church, 2357. ^ ""Catechism of the Catholic Church - The sacrament of Holy Orders"". www.vatican.va. Retrieved 4 January 2020. ^ ""Catechism of the Catholic Church - The paschal mystery in the Church's sacraments, 1128"". www.vatican.va. Retrieved 4 January 2020."
845121,what is the sacraments of service in the catholic church,msmarco_passage_15_361902785,15.893150329589844,95,"No. Catholicism is Christianity, and Christianity is Catholicism. Protestants divide into denominations, not Catholics. What makes a Christian Catholic? A Catholic is a Christian who subscribes to the teachings of the Catholic Church and regularly participates in the sacraments of the same Church."
845121,what is the sacraments of service in the catholic church,msmarco_passage_52_244706109,15.119575500488281,96,"Catechism of the Catholic Church. Amazon. The U.S. Catholic Church sketches a complete summary of what Catholics believe, drawing from the Bible, the Mass, the sacraments, Church tradition and teaching, and the lives of the saints. Believers will find challenges and answers about the Catholic faith."
845121,what is the sacraments of service in the catholic church,msmarco_passage_68_582987733,14.984542846679688,97,1. St Anthony Catholic Church. 7. Churches. (954) 463-4614. 901 NE 2nd St. “How do you review a church ...... service is quick and direct..........I've been attending” more. 2. Blessed Sacrament Catholic Church.
845121,what is the sacraments of service in the catholic church,msmarco_passage_36_833374217,14.336875915527344,98,What does the Catholic Church teach about divorce? The Catholic Church does not permit divorce for valid sacramental marriages. In fact a valid sacramental marriage is impossible to dissolve thereby making divorce not possible if the marriage was sacramental.
845121,what is the sacraments of service in the catholic church,msmarco_passage_03_739112511,14.336875915527344,99,What does the Catholic Church teach about divorce? The Catholic Church does not permit divorce for valid sacramental marriages. In fact a valid sacramental marriage is impossible to dissolve thereby making divorce not possible if the marriage was sacramental.
935353,when and where did the battle of manassas take place,msmarco_passage_01_116824619,25.152315139770508,0,"The Second Battle of Manassas (or the Second Battle of Bull Run) was fought near Manassas on August 28–30, 1862. At that time, Manassas Junction was little more than a railroad crossing, but a strategic one, with rails leading to Richmond, Virginia, Washington, D.C., and the Shenandoah Valley. Despite these two Confederate victories, Manassas Junction was in Union hands for most of the war."
935353,when and where did the battle of manassas take place,msmarco_passage_19_836383404,25.152315139770508,1,"The Second Battle of Manassas (or the Second Battle of Bull Run) was fought near Manassas on August 28–30, 1862. At that time, Manassas Junction was little more than a railroad crossing, but a strategic one, with rails leading to Richmond, Virginia, Washington, D.C., and the Shenandoah Valley. Despite these two Confederate victories, Manassas Junction was in Union hands for most of the war."
935353,when and where did the battle of manassas take place,msmarco_passage_45_272090219,24.9847469329834,2,"July 16, 1861. Union general Irvin McDowell begins his advance against Confederates guarding Manassas Junction. July 21, 1861. The First Battle of Manassas is fought near Manassas Junction in northern Virginia, where the Orange and Alexandria Railroad met the Manassas Gap Railroad."
935353,when and where did the battle of manassas take place,msmarco_passage_27_782235490,24.70350456237793,3,"July 21, 1861. Battle of Bull Run. The Battle of Bull Run takes place near Manassas, Virginia. Confederate General Beauregard defeats the Union forces under General Irvin McDowell. Confederate General Thomas J. Jackson is nicknamed “Stonewall” for his firm stand at a crucial moment in the battle."
935353,when and where did the battle of manassas take place,msmarco_passage_03_399019105,24.64957618713379,4,"First Battle of Bull Run. The first big land battle of the American Civil War took place near Manassas in Prince William County in Virginia on July 21, 1861. This episode is called the First Battle of Bull Run and is also known as First Manassas, the latter being the name the Confederates used. The battle came about as a result of a Union drive to try and take Richmond, Virginia, the capital of the Confederate states, as it was felt that taking the city would mean an early end to the uprising."
935353,when and where did the battle of manassas take place,msmarco_passage_66_440740118,24.32125473022461,5,"First Battle of Bull Run. Also known as the Battle of Manassas this took place near Manassas in Prince William County, Virginia. The battle centered on the railroad. Both sides knew control of the railroads was vital."
935353,when and where did the battle of manassas take place,msmarco_passage_17_642045950,24.03169822692871,6,"July–September. July 13 – American Civil War: The Battle of Corrick's Ford takes place in western Virginia. July 21 – American Civil War – First Battle of Bull Run aka First Manassas: At Manassas Junction, Virginia, the first major battle of the war ends in a Confederate victory."
935353,when and where did the battle of manassas take place,msmarco_passage_01_116824152,23.8963680267334,7,"History. In July 1861, the First Battle of Manassas —also known as the First Battle of Bull Run—was fought nearby, the first major land battle of the American Civil War. Manassas commemorated the 150th anniversary of the First Battle of Manassas on July 21–24, 2011. Fencing at Manassas Battlefield."
935353,when and where did the battle of manassas take place,msmarco_passage_19_836382936,23.8963680267334,8,"History. In July 1861, the First Battle of Manassas —also known as the First Battle of Bull Run—was fought nearby, the first major land battle of the American Civil War. Manassas commemorated the 150th anniversary of the First Battle of Manassas on July 21–24, 2011. Fencing at Manassas Battlefield."
935353,when and where did the battle of manassas take place,msmarco_passage_34_806832578,23.72841453552246,9,"May 21. The Confederacy names Richmond, Virginia as their Capital. Jul 21. First Battle of Bull Run (aka First Battle of Manassas by the Confederates); it was the first land battle of major proportions in the Civil War. The battle took place near the city of Manassas in Prince William County, Virginia."
935353,when and where did the battle of manassas take place,msmarco_passage_03_400788839,23.72841453552246,10,"May 21. The Confederacy names Richmond, Virginia as their Capital. Jul 21. First Battle of Bull Run (aka First Battle of Manassas by the Confederates); it was the first land battle of major proportions in the Civil War. The battle took place near the city of Manassas in Prince William County, Virginia."
935353,when and where did the battle of manassas take place,msmarco_passage_68_148620030,23.707679748535156,11,"The First Battle of Bull Run took place on July 21st in Fairfax County and Prince William County near the city of Manassas, Virginia. The battle was one of the first to take place during the war and is the most well known early battle due to the fact that it was the first major land-based confrontation."
935353,when and where did the battle of manassas take place,msmarco_passage_53_117590789,23.679691314697266,12,"Manassas will commemorate the 150th anniversary of First Battle of Manassas July 21–24, 2011. Second Battle of Manassas (or the Second Battle of Bull Run) was fought near here on August 28–30, 1862."
935353,when and where did the battle of manassas take place,msmarco_passage_02_280277114,23.596343994140625,13,"Virginia is most populous of the Southern states. June 8, 1861. Tennessee secedes. Tennessee secedes from the Union. July 21, 1861. Battle of Bull Run. The Battle of Bull Run takes place near Manassas, Virginia. Confederate General Beauregard defeats the Union forces under General Irvin McDowell. Confederate General Thomas J. Jackson is nicknamed “Stonewall” for his firm stand at a crucial moment in the battle."
935353,when and where did the battle of manassas take place,msmarco_passage_53_117590216,23.508769989013672,14,"The Bureau of Economic Analysis combines the city of Manassas (along with Manassas Park) with Prince William County for statistical purposes. The City of Manassas is part of the Washington Metropolitan Area and it is situated in the Northern Virginia region. In July 1861, the First Battle of Manassas – also known as the First Battle of Bull Run – the first major land battle of the American Civil War, was fought near here."
935353,when and where did the battle of manassas take place,msmarco_passage_04_128069419,23.287565231323242,15,"When and where was the bull run fought? The first battle of Bull Run was fought July 21, 1861 near
Manassas, Virginia. The union forces called it Bull Run and the
Confederate forces called it the battle of Manassas. The battle
ended with a union retreat that turned into a rout as confederate
forces counter attacked."
935353,when and where did the battle of manassas take place,msmarco_passage_62_843606100,23.27976417541504,16,Manassas National Battlefield. Manassas was the site of two very important battles in the American Civil War in 1861 and 1862. The site is well preserved and well documented and the history of the events that took place at the site are easy to understand.
935353,when and where did the battle of manassas take place,msmarco_passage_00_564032982,23.202804565429688,17,"Basic Facts about the First Battle of Bull Run. The date of the battle was July 21st, 1861, near the city of Manassas in Virginia. Manassas is approximately twenty five miles from Washington D.C. and near Bull Run Creek. The battle was called Manassas by the Confederates and Bull Run by the Union."
935353,when and where did the battle of manassas take place,msmarco_passage_49_225979544,23.173704147338867,18,"Contents. Prelude to the First Battle of Bull Run (Manassas) Battle Begins at Bull Run. The “Rebel Yell” at Bull Run (Manassas) Who Won The Battle of Bull Run (Manassas)? The First Battle of Bull Run, also known as the Battle of Manassas, marked the first major land battle of the American Civil War. On July 21, 1861, Union and Confederate armies clashed near Manassas Junction, Virginia."
935353,when and where did the battle of manassas take place,msmarco_passage_06_839603877,23.173704147338867,19,"Contents. Prelude to the First Battle of Bull Run (Manassas) Battle Begins at Bull Run. The “Rebel Yell” at Bull Run (Manassas) Who Won The Battle of Bull Run (Manassas)? The First Battle of Bull Run, also known as the Battle of Manassas, marked the first major land battle of the American Civil War. On July 21, 1861, Union and Confederate armies clashed near Manassas Junction, Virginia."
935353,when and where did the battle of manassas take place,msmarco_passage_04_18518977,23.0910587310791,20,"Second Battle of Bull Run (Second Manassas): Significance, Facts and Strategies. The Second Battle of Bull Run was fought from 28 th to 30 th of August, 1862 at the same place where the first battle was fought in 1861 but it was on a much larger scale than the first one."
935353,when and where did the battle of manassas take place,msmarco_passage_49_251536666,22.949724197387695,21,"Summary of the Battle of Bull Run. The conflict took place close to Manassas Junction, Virginia. Around 35,000 Union soldiers marched from Washing D.C. towards Bull Run (a small river) where a 20,000 troop Confederate force was stationed."
935353,when and where did the battle of manassas take place,msmarco_passage_04_220629990,22.83061981201172,22,"did everyone have fun reading it because i did!!!!! oh and if you have any questions E-mail me at sunshine_sunny_1011@yahoo.com or at daisy_hollister@yahoo.com. The Battle of Manassas, or Bull Run, is regarded as the first major battle between two civilian armies."
935353,when and where did the battle of manassas take place,msmarco_passage_04_128066736,22.78779411315918,23,"The first battle fought after Fort Sumter was the battle at Manassas Junction? The first Battle of Manassas or First Bull Run was the first
large scale major action of the US Civil War. The first land battle
however was the Battle of Philippi in what was then still Virginia. It was fought June 23, 1861. A naval bombardment of Confederate
land artillery batteries by US Navy gunboats took place at Sewells
Point, Virginia, May 18-19, 1861 making it the first battle of the
war after Sumter."
935353,when and where did the battle of manassas take place,msmarco_passage_40_148012392,22.68834686279297,24,"July 21, 1861. First Battle of Bull Run. General Stonewall Jackson and some of his soldiers monitor the action of the First Battle of Bull Run in Virginia in 1861. Library of Congress, Washington, D.C. (LC-DIG-pga-11168) The First Battle of Bull Run, or the First Battle of Manassas, takes place near Manassas in northern Virginia and ends in a Confederate rout of Union forces."
935353,when and where did the battle of manassas take place,msmarco_passage_08_846390135,22.600513458251953,26,"Manassas National Battlefield. Manassas National Battlefield Park. Two key battles in the Civil War were fought near Manassas, Virginia in 1861 and 1862. The site has been preserved as Manassas National Battlefield and is described exceptionally well, so visitors can understand and even picture those battles."
935353,when and where did the battle of manassas take place,msmarco_passage_57_182250236,22.600513458251953,25,"Manassas National Battlefield. Manassas National Battlefield Park. Two key battles in the Civil War were fought near Manassas, Virginia in 1861 and 1862. The site has been preserved as Manassas National Battlefield and is described exceptionally well, so visitors can understand and even picture those battles."
935353,when and where did the battle of manassas take place,msmarco_passage_04_187325443,22.586233139038086,27,"First Battle of Bull Run: July 21, 1861. Second Battle of Bull Run: August 28-30, 1862. What did the north call the Battle of Bull Run? Union (The North) forces called the Battle of Manassas the Battle of Bull Run ."
935353,when and where did the battle of manassas take place,msmarco_passage_18_835486139,22.16719627380371,28,"References. Manassas National Battlefield Park - The Battle of First Manassas. The Manassas Campaign, Virginia, July 21, 1861. Robert Underwood Johnson, Clarence Clough Buell, Battles and Leaders of the Civil War: The Opening Battles, Volume 1 (Pdf), New York: The Century Co., 1887. Longacre, Edward G. (2014)."
935353,when and where did the battle of manassas take place,msmarco_passage_44_72755873,21.969133377075195,29,"The horrific aftermath of the battle shocked both sides and ended the hopes of many for a short and painless war. An easy drive from Washington, D.C., Manassas National Battlefield Park not only tells the story of this historic battle but also preserves the land where the Second Battle of Manassas was fought in 1862."
935353,when and where did the battle of manassas take place,msmarco_passage_19_836413334,21.819122314453125,30,"Manassas National Battlefield Park. U.S. National Register of Historic Places. U.S. Historic district. U.S. National Battlefield Park. 
NRHP reference No. 66000039. Added to NRHP. October 15, 1966. Manassas National Battlefield Park is a unit of the National Park Service located in Prince William County, Virginia, north of Manassas that preserves the site of two major American Civil War battles: the First Battle of Bull Run, also called the First Battle of Manassas, and the Second Battle of Bull Run or Second Battle of Manassas."
935353,when and where did the battle of manassas take place,msmarco_passage_22_209449236,21.811786651611328,31,Each fact includes informative statements so you will have broader knowledge about the subject. The First Battle of Bull Run is also known as the First Battle of Manassas. Confederates called it the First Battle of Manassas because the battle took place near the city of Manassas in Virginia.
935353,when and where did the battle of manassas take place,msmarco_passage_40_90587857,21.746963500976562,32,"Learn through an animated map about the First Battle of Bull Run. Overview of the First Battle of Bull Run during the American Civil War. © Civil War Trust ( A Britannica Publishing Partner) See all videos for this article. First Battle of Bull Run, also called First Battle of Manassas , Battle of First Manassas, or Manassas Junction, (July 21, 1861), in the American Civil War, the first of two engagements fought at a small stream named Bull Run, near Manassas in northern Virginia."
935353,when and where did the battle of manassas take place,msmarco_passage_35_528501965,21.547271728515625,33,"14. Manassas. Situated in northern Virginia, Manassas is a great place to learn about the country's history. Most visitors come here to tour the Manassas National Battlefield Park, where two important Civil War battles took place in 1861 and 1862."
935353,when and where did the battle of manassas take place,msmarco_passage_64_126262974,21.53527069091797,34,"Hickman, Kennedy. ""American Civil War: Second Battle of Manassas."". ThoughtCo, Aug. 26, 2020, thoughtco.com/battle-of-second-manassas-2360924. Hickman, Kennedy. (2020, August 26). American Civil War: Second Battle of Manassas. Retrieved from https://www.thoughtco.com/battle-of-second-manassas-2360924 Hickman, Kennedy."
935353,when and where did the battle of manassas take place,msmarco_passage_04_222437049,21.32225799560547,35,"There was the First Battle of Bull Run and the Second Battle of
Bull Run. They are also known as the First Battle of Manassas and
Second Battle of Manassas. When did the Battle of Bull Run begin? The First Battle of Bull Run was in 1861. The Second Battle of
Bull Run was in 1862."
935353,when and where did the battle of manassas take place,msmarco_passage_04_187324081,21.32225799560547,36,"There was the First Battle of Bull Run and the Second Battle of
Bull Run. They are also known as the First Battle of Manassas and
Second Battle of Manassas. When did the Battle of Bull Run begin? The First Battle of Bull Run was in 1861. The Second Battle of
Bull Run was in 1862."
935353,when and where did the battle of manassas take place,msmarco_passage_04_153443643,21.32225799560547,37,"There was the First Battle of Bull Run and the Second Battle of
Bull Run. They are also known as the First Battle of Manassas and
Second Battle of Manassas. When did the Battle of Bull Run begin? The First Battle of Bull Run was in 1861. The Second Battle of
Bull Run was in 1862."
935353,when and where did the battle of manassas take place,msmarco_passage_04_222437935,21.238311767578125,38,"The first battle of Bull Run was fought about a year before the
battle of Fredericksburg. Did the confederacy or the union win the first battle bull run? The Confederacy won the First Battle of Bull Run. What was the purpose of the first Battle of Bull Run? The Battle of the Bull Run was also known as First Manassas."
935353,when and where did the battle of manassas take place,msmarco_passage_18_835483239,21.17145538330078,39,"Notes. ^ The Manassas Campaign, Virginia, July 21, 1861 - Order of battle; Manassas National Battlefield Park - The Battle of First Manassas, Confederate order of battle. ^ Official Records, Series I, Volume II, pages, 1024-1026."
935353,when and where did the battle of manassas take place,msmarco_passage_64_126259750,21.088634490966797,40,"Second Battle of Manassas - Union Confusion: Shortly thereafter, its advance was halted when Porter received a confusing ""Joint Order"" from Pope which muddied the situation and did not provide any clear direction."
935353,when and where did the battle of manassas take place,msmarco_passage_04_128065496,20.941177368164062,41,"What was the first land battle of the US Civil War and in what state did it take place? The first major land battle of the Civil War was the First
Battle of Bull Run, known to the South as First Manassas, in
Virginia. Largest land battle fought by Americans? largest land battle fought by americans."
935353,when and where did the battle of manassas take place,msmarco_passage_03_154451277,20.84811019897461,42,"His first taste of battle after leaving the Virginia Military Institute was the Battle of First Manassas, also known as the Battle of First Bull Run and the first major battle of the Civil War - and where he gained the name Stonewall."
935353,when and where did the battle of manassas take place,msmarco_passage_18_836620646,20.62346076965332,43,"Manassas National Battlefield Park website. First Battle of Manassas: An End to Innocence, a National Park Service Teaching with Historic Places (TwHP) lesson plan. Harper's Weekly 1861 Report on the Battle of Bull Run. Civil War Home website on First Bull Run."
935353,when and where did the battle of manassas take place,msmarco_passage_18_835476486,20.62346076965332,44,"Manassas National Battlefield Park website. First Battle of Manassas: An End to Innocence, a National Park Service Teaching with Historic Places (TwHP) lesson plan. Harper's Weekly 1861 Report on the Battle of Bull Run. Civil War Home website on First Bull Run."
935353,when and where did the battle of manassas take place,msmarco_passage_18_835154282,20.62346076965332,45,"Manassas National Battlefield Park website. First Battle of Manassas: An End to Innocence, a National Park Service Teaching with Historic Places (TwHP) lesson plan. Harper's Weekly 1861 Report on the Battle of Bull Run. Civil War Home website on First Bull Run."
935353,when and where did the battle of manassas take place,msmarco_passage_06_143739975,20.62346076965332,46,"Manassas National Battlefield Park website. First Battle of Manassas: An End to Innocence, a National Park Service Teaching with Historic Places (TwHP) lesson plan. Harper's Weekly 1861 Report on the Battle of Bull Run. Civil War Home website on First Bull Run."
935353,when and where did the battle of manassas take place,msmarco_passage_01_151332293,20.62346076965332,47,"Manassas National Battlefield Park website. First Battle of Manassas: An End to Innocence, a National Park Service Teaching with Historic Places (TwHP) lesson plan. Harper's Weekly 1861 Report on the Battle of Bull Run. Civil War Home website on First Bull Run."
935353,when and where did the battle of manassas take place,msmarco_passage_01_99280926,20.62346076965332,48,"Manassas National Battlefield Park website. First Battle of Manassas: An End to Innocence, a National Park Service Teaching with Historic Places (TwHP) lesson plan. Harper's Weekly 1861 Report on the Battle of Bull Run. Civil War Home website on First Bull Run."
935353,when and where did the battle of manassas take place,msmarco_passage_18_835485671,20.591766357421875,49,"Notes. ^ Multiple commander names indicate command succession of command during the battle or the campaign. ^ The Manassas Campaign, Virginia, July 21, 1861 - Union order of battle; Manassas National Battlefield Park - The Battle of First Manassas, Union order of battle; Official Records, Series I, Volume II, pages, 314-315."
935353,when and where did the battle of manassas take place,msmarco_passage_01_590936275,20.375743865966797,50,"How Did Stonewall Jackson Get His Nickname ? The Union referred the battle as the Battle of Bull Run, while the Confederates named it the Battle of Manassas."
935353,when and where did the battle of manassas take place,msmarco_passage_03_400743106,20.3695068359375,51,Manassas Station. Second Battle of Bull Run (Second Manassas) Battle of Chantilly. Maryland Campaign. Battle of Harpers Ferry. Battle of Antietam. Battle of Fredericksburg. Battle of Chancellorsville. Thomas “Stonewall” Jackson was a Confederate general serving during the Civil War.
935353,when and where did the battle of manassas take place,msmarco_passage_47_512055212,20.130878448486328,52,"This can only be done at the 160th Battle of Manassas Civil War Battle Reenactment taking place at The Historic Daniel Lady Farm, in Gettysburg, Pennsylvania, on April 24 & 25, 2021! To tour the barn and house in person go to www.danielladyfarm.com . ... See MoreSee Less."
935353,when and where did the battle of manassas take place,msmarco_passage_19_836418489,20.0877742767334,53,"External links. Media related to Manassas National Battlefield Park at Wikimedia Commons. National Park Service: Manassas National Battlefield Park. First Battle of Manassas: An End to Innocence, a National Park Service Teaching with Historic Places (TwHP) lesson plan. Manassas Battlefield burial pit discovered."
935353,when and where did the battle of manassas take place,msmarco_passage_12_233242509,19.972850799560547,54,"Anonymous. 1 decade ago. You need to distinguish between the ""Civil War"" and the ""Battle of Bull Run."". Neither side called the Civil War - Bull Run or Manassas. The battle that took place near the town of Manassas went by different names depending on what side you were on."
935353,when and where did the battle of manassas take place,msmarco_passage_49_214107835,19.935260772705078,55,"In fact, no modern historian had thoroughly addressed the battle until John Hennessey came out with “Return to Bull Run: The Campaign and Battle of Second Manassas” in 1992, according to Ray Brown, chief historian at Manassas National Battlefield Park. “The average visitor doesn’t necessarily understand, first of all, that there was a Second Manassas battle to begin with, and they don’t understand the importance the battle had in terms of the course of the war in 1862,” Brown said."
935353,when and where did the battle of manassas take place,msmarco_passage_41_590614578,19.92972183227539,56,"How had the war changed between the First and Second battles at Manassas (First and Second battles of Bull Run)? The Second Battle of Manassas was larger in scale and greatly exceeded the number of casualties than the First Battle of Manassas, which was fought on the same ground in July 1861."
